reviewId,rating,comment
2305,2,good guy number 2305
2306,5,good guy number 2306
2307,2,good guy number 2307
2308,3,good guy number 2308
2309,3,good guy number 2309
2310,5,good guy number 2310
2311,1,good guy number 2311
2312,1,good guy number 2312
2313,1,good guy number 2313
2314,2,good guy number 2314
2315,1,good guy number 2315
2316,4,good guy number 2316
2317,5,good guy number 2317
2318,5,good guy number 2318
2319,3,good guy number 2319
2320,1,good guy number 2320
2321,2,good guy number 2321
2322,4,good guy number 2322
2323,3,good guy number 2323
2324,3,good guy number 2324
2325,1,good guy number 2325
2326,4,good guy number 2326
2327,4,good guy number 2327
2328,4,good guy number 2328
2329,4,good guy number 2329
2330,2,good guy number 2330
2331,5,good guy number 2331
2332,4,good guy number 2332
2333,3,good guy number 2333
2334,4,good guy number 2334
2335,1,good guy number 2335
2336,4,good guy number 2336
2337,4,good guy number 2337
2338,4,good guy number 2338
2339,1,good guy number 2339
2340,4,good guy number 2340
2341,3,good guy number 2341
2342,2,good guy number 2342
2343,1,good guy number 2343
2344,3,good guy number 2344
2345,2,good guy number 2345
2346,3,good guy number 2346
2347,3,good guy number 2347
2348,2,good guy number 2348
2349,5,good guy number 2349
2350,3,good guy number 2350
2351,3,good guy number 2351
2352,3,good guy number 2352
2353,3,good guy number 2353
2354,4,good guy number 2354
2355,2,good guy number 2355
2356,1,good guy number 2356
2357,1,good guy number 2357
2358,1,good guy number 2358
2359,2,good guy number 2359
2360,5,good guy number 2360
2361,1,good guy number 2361
2362,1,good guy number 2362
2363,1,good guy number 2363
2364,5,good guy number 2364
2365,3,good guy number 2365
2366,2,good guy number 2366
2367,4,good guy number 2367
2368,2,good guy number 2368
2369,3,good guy number 2369
2370,2,good guy number 2370
2371,2,good guy number 2371
2372,4,good guy number 2372
2373,3,good guy number 2373
2374,5,good guy number 2374
2375,5,good guy number 2375
2376,1,good guy number 2376
2377,4,good guy number 2377
2378,5,good guy number 2378
2379,1,good guy number 2379
2380,5,good guy number 2380
2381,2,good guy number 2381
2382,2,good guy number 2382
2383,1,good guy number 2383
2384,4,good guy number 2384
2385,2,good guy number 2385
2386,4,good guy number 2386
2387,3,good guy number 2387
2388,3,good guy number 2388
2389,1,good guy number 2389
2390,5,good guy number 2390
2391,2,good guy number 2391
2392,5,good guy number 2392
2393,3,good guy number 2393
2394,4,good guy number 2394
2395,3,good guy number 2395
2396,1,good guy number 2396
2397,1,good guy number 2397
2398,1,good guy number 2398
2399,1,good guy number 2399
2400,1,good guy number 2400
2401,2,good guy number 2401
2402,1,good guy number 2402
2403,2,good guy number 2403
2404,1,good guy number 2404
2405,1,good guy number 2405
2406,1,good guy number 2406
2407,1,good guy number 2407
2408,1,good guy number 2408
2409,1,good guy number 2409
2410,5,good guy number 2410
2411,3,good guy number 2411
2412,2,good guy number 2412
2413,1,good guy number 2413
2414,5,good guy number 2414
2415,1,good guy number 2415
2416,4,good guy number 2416
2417,2,good guy number 2417
2418,1,good guy number 2418
2419,2,good guy number 2419
2420,1,good guy number 2420
2421,4,good guy number 2421
2422,1,good guy number 2422
2423,5,good guy number 2423
2424,2,good guy number 2424
2425,3,good guy number 2425
2426,4,good guy number 2426
2427,2,good guy number 2427
2428,4,good guy number 2428
2429,4,good guy number 2429
2430,1,good guy number 2430
2431,1,good guy number 2431
2432,4,good guy number 2432
2433,2,good guy number 2433
2434,4,good guy number 2434
2435,1,good guy number 2435
2436,1,good guy number 2436
2437,2,good guy number 2437
2438,3,good guy number 2438
2439,4,good guy number 2439
2440,1,good guy number 2440
2441,4,good guy number 2441
2442,3,good guy number 2442
2443,3,good guy number 2443
2444,3,good guy number 2444
2445,4,good guy number 2445
2446,2,good guy number 2446
2447,4,good guy number 2447
2448,5,good guy number 2448
2449,5,good guy number 2449
2450,2,good guy number 2450
2451,4,good guy number 2451
2452,3,good guy number 2452
2453,5,good guy number 2453
2454,2,good guy number 2454
2455,3,good guy number 2455
2456,3,good guy number 2456
2457,2,good guy number 2457
2458,1,good guy number 2458
2459,3,good guy number 2459
2460,4,good guy number 2460
2461,1,good guy number 2461
2462,4,good guy number 2462
2463,5,good guy number 2463
2464,5,good guy number 2464
2465,1,good guy number 2465
2466,1,good guy number 2466
2467,1,good guy number 2467
2468,1,good guy number 2468
2469,1,good guy number 2469
2470,5,good guy number 2470
2471,1,good guy number 2471
2472,4,good guy number 2472
2473,5,good guy number 2473
2474,5,good guy number 2474
2475,3,good guy number 2475
2476,5,good guy number 2476
2477,1,good guy number 2477
2478,3,good guy number 2478
2479,1,good guy number 2479
2480,2,good guy number 2480
2481,1,good guy number 2481
2482,4,good guy number 2482
2483,5,good guy number 2483
2484,4,good guy number 2484
2485,1,good guy number 2485
2486,5,good guy number 2486
2487,5,good guy number 2487
2488,4,good guy number 2488
2489,2,good guy number 2489
2490,5,good guy number 2490
2491,2,good guy number 2491
2492,2,good guy number 2492
2493,5,good guy number 2493
2494,4,good guy number 2494
2495,5,good guy number 2495
2496,3,good guy number 2496
2497,2,good guy number 2497
2498,2,good guy number 2498
2499,5,good guy number 2499
2500,4,good guy number 2500
2501,4,good guy number 2501
2502,4,good guy number 2502
2503,5,good guy number 2503
2504,3,good guy number 2504
2505,3,good guy number 2505
2506,5,good guy number 2506
2507,5,good guy number 2507
2508,1,good guy number 2508
2509,3,good guy number 2509
2510,5,good guy number 2510
2511,5,good guy number 2511
2512,3,good guy number 2512
2513,5,good guy number 2513
2514,1,good guy number 2514
2515,2,good guy number 2515
2516,5,good guy number 2516
2517,2,good guy number 2517
2518,3,good guy number 2518
2519,4,good guy number 2519
2520,2,good guy number 2520
2521,2,good guy number 2521
2522,5,good guy number 2522
2523,3,good guy number 2523
2524,3,good guy number 2524
2525,4,good guy number 2525
2526,2,good guy number 2526
2527,1,good guy number 2527
2528,3,good guy number 2528
2529,3,good guy number 2529
2530,3,good guy number 2530
2531,4,good guy number 2531
2532,2,good guy number 2532
2533,5,good guy number 2533
2534,2,good guy number 2534
2535,2,good guy number 2535
2536,1,good guy number 2536
2537,3,good guy number 2537
2538,3,good guy number 2538
2539,1,good guy number 2539
2540,5,good guy number 2540
2541,2,good guy number 2541
2542,5,good guy number 2542
2543,3,good guy number 2543
2544,1,good guy number 2544
2545,5,good guy number 2545
2546,3,good guy number 2546
2547,3,good guy number 2547
2548,5,good guy number 2548
2549,1,good guy number 2549
2550,3,good guy number 2550
2551,5,good guy number 2551
2552,4,good guy number 2552
2553,2,good guy number 2553
2554,1,good guy number 2554
2555,2,good guy number 2555
2556,2,good guy number 2556
2557,2,good guy number 2557
2558,5,good guy number 2558
2559,2,good guy number 2559
2560,2,good guy number 2560
2561,1,good guy number 2561
2562,3,good guy number 2562
2563,3,good guy number 2563
2564,4,good guy number 2564
2565,4,good guy number 2565
2566,3,good guy number 2566
2567,4,good guy number 2567
2568,4,good guy number 2568
2569,2,good guy number 2569
2570,2,good guy number 2570
2571,2,good guy number 2571
2572,2,good guy number 2572
2573,4,good guy number 2573
2574,3,good guy number 2574
2575,2,good guy number 2575
2576,4,good guy number 2576
2577,5,good guy number 2577
2578,5,good guy number 2578
2579,5,good guy number 2579
2580,1,good guy number 2580
2581,5,good guy number 2581
2582,5,good guy number 2582
2583,1,good guy number 2583
2584,1,good guy number 2584
2585,3,good guy number 2585
2586,4,good guy number 2586
2587,5,good guy number 2587
2588,1,good guy number 2588
2589,2,good guy number 2589
2590,2,good guy number 2590
2591,5,good guy number 2591
2592,3,good guy number 2592
2593,1,good guy number 2593
2594,3,good guy number 2594
2595,5,good guy number 2595
2596,3,good guy number 2596
2597,4,good guy number 2597
2598,5,good guy number 2598
2599,1,good guy number 2599
2600,4,good guy number 2600
2601,4,good guy number 2601
2602,4,good guy number 2602
2603,1,good guy number 2603
2604,2,good guy number 2604
2605,5,good guy number 2605
2606,5,good guy number 2606
2607,1,good guy number 2607
2608,4,good guy number 2608
2609,1,good guy number 2609
2610,2,good guy number 2610
2611,4,good guy number 2611
2612,3,good guy number 2612
2613,3,good guy number 2613
2614,4,good guy number 2614
2615,2,good guy number 2615
2616,1,good guy number 2616
2617,3,good guy number 2617
2618,3,good guy number 2618
2619,1,good guy number 2619
2620,5,good guy number 2620
2621,5,good guy number 2621
2622,1,good guy number 2622
2623,3,good guy number 2623
2624,5,good guy number 2624
2625,5,good guy number 2625
2626,3,good guy number 2626
2627,3,good guy number 2627
2628,3,good guy number 2628
2629,3,good guy number 2629
2630,4,good guy number 2630
2631,1,good guy number 2631
2632,1,good guy number 2632
2633,3,good guy number 2633
2634,3,good guy number 2634
2635,3,good guy number 2635
2636,3,good guy number 2636
2637,1,good guy number 2637
2638,2,good guy number 2638
2639,1,good guy number 2639
2640,5,good guy number 2640
2641,2,good guy number 2641
2642,5,good guy number 2642
2643,5,good guy number 2643
2644,2,good guy number 2644
2645,2,good guy number 2645
2646,4,good guy number 2646
2647,1,good guy number 2647
2648,1,good guy number 2648
2649,2,good guy number 2649
2650,3,good guy number 2650
2651,5,good guy number 2651
2652,1,good guy number 2652
2653,5,good guy number 2653
2654,1,good guy number 2654
2655,1,good guy number 2655
2656,3,good guy number 2656
2657,5,good guy number 2657
2658,4,good guy number 2658
2659,4,good guy number 2659
2660,5,good guy number 2660
2661,2,good guy number 2661
2662,5,good guy number 2662
2663,3,good guy number 2663
2664,2,good guy number 2664
2665,2,good guy number 2665
2666,3,good guy number 2666
2667,4,good guy number 2667
2668,4,good guy number 2668
2669,1,good guy number 2669
2670,5,good guy number 2670
2671,2,good guy number 2671
2672,3,good guy number 2672
2673,5,good guy number 2673
2674,5,good guy number 2674
2675,4,good guy number 2675
2676,4,good guy number 2676
2677,4,good guy number 2677
2678,5,good guy number 2678
2679,3,good guy number 2679
2680,1,good guy number 2680
2681,4,good guy number 2681
2682,1,good guy number 2682
2683,4,good guy number 2683
2684,5,good guy number 2684
2685,4,good guy number 2685
2686,1,good guy number 2686
2687,5,good guy number 2687
2688,4,good guy number 2688
2689,1,good guy number 2689
2690,2,good guy number 2690
2691,3,good guy number 2691
2692,5,good guy number 2692
2693,2,good guy number 2693
2694,2,good guy number 2694
2695,2,good guy number 2695
2696,3,good guy number 2696
2697,5,good guy number 2697
2698,4,good guy number 2698
2699,1,good guy number 2699
2700,1,good guy number 2700
2701,5,good guy number 2701
2702,4,good guy number 2702
2703,4,good guy number 2703
2704,3,good guy number 2704
2705,1,good guy number 2705
2706,4,good guy number 2706
2707,2,good guy number 2707
2708,4,good guy number 2708
2709,1,good guy number 2709
2710,2,good guy number 2710
2711,2,good guy number 2711
2712,2,good guy number 2712
2713,2,good guy number 2713
2714,3,good guy number 2714
2715,1,good guy number 2715
2716,4,good guy number 2716
2717,5,good guy number 2717
2718,2,good guy number 2718
2719,4,good guy number 2719
2720,1,good guy number 2720
2721,5,good guy number 2721
2722,5,good guy number 2722
2723,5,good guy number 2723
2724,4,good guy number 2724
2725,5,good guy number 2725
2726,3,good guy number 2726
2727,5,good guy number 2727
2728,3,good guy number 2728
2729,2,good guy number 2729
2730,3,good guy number 2730
2731,1,good guy number 2731
2732,4,good guy number 2732
2733,3,good guy number 2733
2734,3,good guy number 2734
2735,4,good guy number 2735
2736,5,good guy number 2736
2737,1,good guy number 2737
2738,4,good guy number 2738
2739,3,good guy number 2739
2740,4,good guy number 2740
2741,2,good guy number 2741
2742,4,good guy number 2742
2743,3,good guy number 2743
2744,4,good guy number 2744
2745,4,good guy number 2745
2746,4,good guy number 2746
2747,1,good guy number 2747
2748,2,good guy number 2748
2749,1,good guy number 2749
2750,5,good guy number 2750
2751,5,good guy number 2751
2752,4,good guy number 2752
2753,5,good guy number 2753
2754,2,good guy number 2754
2755,5,good guy number 2755
2756,1,good guy number 2756
2757,1,good guy number 2757
2758,1,good guy number 2758
2759,5,good guy number 2759
2760,3,good guy number 2760
2761,1,good guy number 2761
2762,2,good guy number 2762
2763,2,good guy number 2763
2764,1,good guy number 2764
2765,3,good guy number 2765
2766,2,good guy number 2766
2767,5,good guy number 2767
2768,3,good guy number 2768
2769,1,good guy number 2769
2770,5,good guy number 2770
2771,2,good guy number 2771
2772,5,good guy number 2772
2773,4,good guy number 2773
2774,4,good guy number 2774
2775,3,good guy number 2775
2776,3,good guy number 2776
2777,4,good guy number 2777
2778,5,good guy number 2778
2779,4,good guy number 2779
2780,4,good guy number 2780
2781,1,good guy number 2781
2782,4,good guy number 2782
2783,2,good guy number 2783
2784,1,good guy number 2784
2785,1,good guy number 2785
2786,4,good guy number 2786
2787,1,good guy number 2787
2788,2,good guy number 2788
2789,5,good guy number 2789
2790,4,good guy number 2790
2791,1,good guy number 2791
2792,1,good guy number 2792
2793,5,good guy number 2793
2794,2,good guy number 2794
2795,1,good guy number 2795
2796,1,good guy number 2796
2797,5,good guy number 2797
2798,5,good guy number 2798
2799,1,good guy number 2799
2800,5,good guy number 2800
2801,4,good guy number 2801
2802,1,good guy number 2802
2803,4,good guy number 2803
2804,3,good guy number 2804
2805,1,good guy number 2805
2806,2,good guy number 2806
2807,3,good guy number 2807
2808,5,good guy number 2808
2809,2,good guy number 2809
2810,2,good guy number 2810
2811,3,good guy number 2811
2812,5,good guy number 2812
2813,5,good guy number 2813
2814,5,good guy number 2814
2815,3,good guy number 2815
2816,2,good guy number 2816
2817,3,good guy number 2817
2818,4,good guy number 2818
2819,2,good guy number 2819
2820,4,good guy number 2820
2821,1,good guy number 2821
2822,2,good guy number 2822
2823,1,good guy number 2823
2824,5,good guy number 2824
2825,4,good guy number 2825
2826,2,good guy number 2826
2827,3,good guy number 2827
2828,4,good guy number 2828
2829,4,good guy number 2829
2830,1,good guy number 2830
2831,2,good guy number 2831
2832,1,good guy number 2832
2833,2,good guy number 2833
2834,1,good guy number 2834
2835,4,good guy number 2835
2836,2,good guy number 2836
2837,4,good guy number 2837
2838,2,good guy number 2838
2839,1,good guy number 2839
2840,5,good guy number 2840
2841,4,good guy number 2841
2842,2,good guy number 2842
2843,5,good guy number 2843
2844,3,good guy number 2844
2845,1,good guy number 2845
2846,2,good guy number 2846
2847,5,good guy number 2847
2848,5,good guy number 2848
2849,3,good guy number 2849
2850,2,good guy number 2850
2851,5,good guy number 2851
2852,1,good guy number 2852
2853,1,good guy number 2853
2854,5,good guy number 2854
2855,3,good guy number 2855
2856,4,good guy number 2856
2857,4,good guy number 2857
2858,2,good guy number 2858
2859,4,good guy number 2859
2860,2,good guy number 2860
2861,5,good guy number 2861
2862,4,good guy number 2862
2863,3,good guy number 2863
2864,5,good guy number 2864
2865,2,good guy number 2865
2866,1,good guy number 2866
2867,3,good guy number 2867
2868,3,good guy number 2868
2869,1,good guy number 2869
2870,4,good guy number 2870
2871,4,good guy number 2871
2872,3,good guy number 2872
2873,5,good guy number 2873
2874,3,good guy number 2874
2875,4,good guy number 2875
2876,4,good guy number 2876
2877,2,good guy number 2877
2878,5,good guy number 2878
2879,3,good guy number 2879
2880,2,good guy number 2880
2881,1,good guy number 2881
2882,1,good guy number 2882
2883,4,good guy number 2883
2884,1,good guy number 2884
2885,3,good guy number 2885
2886,4,good guy number 2886
2887,3,good guy number 2887
2888,1,good guy number 2888
2889,5,good guy number 2889
2890,1,good guy number 2890
2891,1,good guy number 2891
2892,3,good guy number 2892
2893,1,good guy number 2893
2894,2,good guy number 2894
2895,1,good guy number 2895
2896,1,good guy number 2896
2897,1,good guy number 2897
2898,4,good guy number 2898
2899,3,good guy number 2899
2900,1,good guy number 2900
2901,5,good guy number 2901
2902,2,good guy number 2902
2903,4,good guy number 2903
2904,4,good guy number 2904
2905,2,good guy number 2905
2906,3,good guy number 2906
2907,1,good guy number 2907
2908,2,good guy number 2908
2909,4,good guy number 2909
2910,4,good guy number 2910
2911,2,good guy number 2911
2912,2,good guy number 2912
2913,2,good guy number 2913
2914,5,good guy number 2914
2915,3,good guy number 2915
2916,4,good guy number 2916
2917,5,good guy number 2917
2918,5,good guy number 2918
2919,3,good guy number 2919
2920,5,good guy number 2920
2921,1,good guy number 2921
2922,5,good guy number 2922
2923,1,good guy number 2923
2924,2,good guy number 2924
2925,5,good guy number 2925
2926,1,good guy number 2926
2927,1,good guy number 2927
2928,5,good guy number 2928
2929,5,good guy number 2929
2930,5,good guy number 2930
2931,4,good guy number 2931
2932,1,good guy number 2932
2933,3,good guy number 2933
2934,1,good guy number 2934
2935,4,good guy number 2935
2936,2,good guy number 2936
2937,3,good guy number 2937
2938,5,good guy number 2938
2939,3,good guy number 2939
2940,5,good guy number 2940
2941,5,good guy number 2941
2942,3,good guy number 2942
2943,3,good guy number 2943
2944,2,good guy number 2944
2945,3,good guy number 2945
2946,3,good guy number 2946
2947,3,good guy number 2947
2948,1,good guy number 2948
2949,3,good guy number 2949
2950,2,good guy number 2950
2951,5,good guy number 2951
2952,3,good guy number 2952
2953,5,good guy number 2953
2954,2,good guy number 2954
2955,3,good guy number 2955
2956,3,good guy number 2956
2957,1,good guy number 2957
2958,4,good guy number 2958
2959,4,good guy number 2959
2960,3,good guy number 2960
2961,2,good guy number 2961
2962,4,good guy number 2962
2963,4,good guy number 2963
2964,4,good guy number 2964
2965,3,good guy number 2965
2966,4,good guy number 2966
2967,5,good guy number 2967
2968,1,good guy number 2968
2969,1,good guy number 2969
2970,5,good guy number 2970
2971,4,good guy number 2971
2972,2,good guy number 2972
2973,4,good guy number 2973
2974,5,good guy number 2974
2975,5,good guy number 2975
2976,2,good guy number 2976
2977,4,good guy number 2977
2978,5,good guy number 2978
2979,4,good guy number 2979
2980,2,good guy number 2980
2981,4,good guy number 2981
2982,4,good guy number 2982
2983,1,good guy number 2983
2984,3,good guy number 2984
2985,4,good guy number 2985
2986,3,good guy number 2986
2987,5,good guy number 2987
2988,2,good guy number 2988
2989,1,good guy number 2989
2990,3,good guy number 2990
2991,1,good guy number 2991
2992,2,good guy number 2992
2993,5,good guy number 2993
2994,3,good guy number 2994
2995,5,good guy number 2995
2996,2,good guy number 2996
2997,1,good guy number 2997
2998,4,good guy number 2998
2999,1,good guy number 2999
3000,5,good guy number 3000
3001,5,good guy number 3001
3002,3,good guy number 3002
3003,4,good guy number 3003
3004,5,good guy number 3004
3005,5,good guy number 3005
3006,4,good guy number 3006
3007,5,good guy number 3007
3008,2,good guy number 3008
3009,4,good guy number 3009
3010,1,good guy number 3010
3011,1,good guy number 3011
3012,1,good guy number 3012
3013,5,good guy number 3013
3014,5,good guy number 3014
3015,5,good guy number 3015
3016,5,good guy number 3016
3017,3,good guy number 3017
3018,4,good guy number 3018
3019,4,good guy number 3019
3020,3,good guy number 3020
3021,2,good guy number 3021
3022,3,good guy number 3022
3023,3,good guy number 3023
3024,3,good guy number 3024
3025,2,good guy number 3025
3026,2,good guy number 3026
3027,5,good guy number 3027
3028,3,good guy number 3028
3029,5,good guy number 3029
3030,2,good guy number 3030
3031,2,good guy number 3031
3032,5,good guy number 3032
3033,1,good guy number 3033
3034,2,good guy number 3034
3035,1,good guy number 3035
3036,3,good guy number 3036
3037,4,good guy number 3037
3038,3,good guy number 3038
3039,4,good guy number 3039
3040,4,good guy number 3040
3041,3,good guy number 3041
3042,2,good guy number 3042
3043,5,good guy number 3043
3044,2,good guy number 3044
3045,5,good guy number 3045
3046,5,good guy number 3046
3047,2,good guy number 3047
3048,3,good guy number 3048
3049,2,good guy number 3049
3050,1,good guy number 3050
3051,1,good guy number 3051
3052,1,good guy number 3052
3053,1,good guy number 3053
3054,3,good guy number 3054
3055,4,good guy number 3055
3056,5,good guy number 3056
3057,2,good guy number 3057
3058,2,good guy number 3058
3059,1,good guy number 3059
3060,4,good guy number 3060
3061,2,good guy number 3061
3062,5,good guy number 3062
3063,4,good guy number 3063
3064,5,good guy number 3064
3065,5,good guy number 3065
3066,1,good guy number 3066
3067,3,good guy number 3067
3068,2,good guy number 3068
3069,3,good guy number 3069
3070,5,good guy number 3070
3071,3,good guy number 3071
3072,2,good guy number 3072
3073,3,good guy number 3073
3074,2,good guy number 3074
3075,2,good guy number 3075
3076,2,good guy number 3076
3077,1,good guy number 3077
3078,3,good guy number 3078
3079,5,good guy number 3079
3080,4,good guy number 3080
3081,1,good guy number 3081
3082,3,good guy number 3082
3083,1,good guy number 3083
3084,1,good guy number 3084
3085,2,good guy number 3085
3086,1,good guy number 3086
3087,2,good guy number 3087
3088,4,good guy number 3088
3089,2,good guy number 3089
3090,2,good guy number 3090
3091,5,good guy number 3091
3092,3,good guy number 3092
3093,5,good guy number 3093
3094,5,good guy number 3094
3095,5,good guy number 3095
3096,4,good guy number 3096
3097,2,good guy number 3097
3098,3,good guy number 3098
3099,2,good guy number 3099
3100,1,good guy number 3100
3101,2,good guy number 3101
3102,4,good guy number 3102
3103,3,good guy number 3103
3104,2,good guy number 3104
3105,1,good guy number 3105
3106,1,good guy number 3106
3107,1,good guy number 3107
3108,4,good guy number 3108
3109,1,good guy number 3109
3110,2,good guy number 3110
3111,1,good guy number 3111
3112,4,good guy number 3112
3113,5,good guy number 3113
3114,2,good guy number 3114
3115,2,good guy number 3115
3116,5,good guy number 3116
3117,3,good guy number 3117
3118,3,good guy number 3118
3119,1,good guy number 3119
3120,4,good guy number 3120
3121,1,good guy number 3121
3122,3,good guy number 3122
3123,3,good guy number 3123
3124,2,good guy number 3124
3125,4,good guy number 3125
3126,1,good guy number 3126
3127,3,good guy number 3127
3128,1,good guy number 3128
3129,3,good guy number 3129
3130,2,good guy number 3130
3131,1,good guy number 3131
3132,3,good guy number 3132
3133,5,good guy number 3133
3134,2,good guy number 3134
3135,4,good guy number 3135
3136,2,good guy number 3136
3137,4,good guy number 3137
3138,5,good guy number 3138
3139,4,good guy number 3139
3140,1,good guy number 3140
3141,2,good guy number 3141
3142,4,good guy number 3142
3143,4,good guy number 3143
3144,5,good guy number 3144
3145,2,good guy number 3145
3146,3,good guy number 3146
3147,5,good guy number 3147
3148,5,good guy number 3148
3149,3,good guy number 3149
3150,5,good guy number 3150
3151,1,good guy number 3151
3152,5,good guy number 3152
3153,2,good guy number 3153
3154,2,good guy number 3154
3155,3,good guy number 3155
3156,3,good guy number 3156
3157,3,good guy number 3157
3158,2,good guy number 3158
3159,3,good guy number 3159
3160,3,good guy number 3160
3161,1,good guy number 3161
3162,5,good guy number 3162
3163,2,good guy number 3163
3164,1,good guy number 3164
3165,3,good guy number 3165
3166,3,good guy number 3166
3167,4,good guy number 3167
3168,3,good guy number 3168
3169,1,good guy number 3169
3170,3,good guy number 3170
3171,2,good guy number 3171
3172,4,good guy number 3172
3173,5,good guy number 3173
3174,3,good guy number 3174
3175,2,good guy number 3175
3176,4,good guy number 3176
3177,2,good guy number 3177
3178,4,good guy number 3178
3179,1,good guy number 3179
3180,2,good guy number 3180
3181,3,good guy number 3181
3182,2,good guy number 3182
3183,3,good guy number 3183
3184,2,good guy number 3184
3185,3,good guy number 3185
3186,2,good guy number 3186
3187,3,good guy number 3187
3188,2,good guy number 3188
3189,4,good guy number 3189
3190,3,good guy number 3190
3191,4,good guy number 3191
3192,3,good guy number 3192
3193,1,good guy number 3193
3194,2,good guy number 3194
3195,1,good guy number 3195
3196,5,good guy number 3196
3197,5,good guy number 3197
3198,5,good guy number 3198
3199,2,good guy number 3199
3200,2,good guy number 3200
3201,1,good guy number 3201
3202,1,good guy number 3202
3203,1,good guy number 3203
3204,2,good guy number 3204
3205,5,good guy number 3205
3206,1,good guy number 3206
3207,5,good guy number 3207
3208,5,good guy number 3208
3209,1,good guy number 3209
3210,4,good guy number 3210
3211,1,good guy number 3211
3212,3,good guy number 3212
3213,3,good guy number 3213
3214,1,good guy number 3214
3215,4,good guy number 3215
3216,3,good guy number 3216
3217,2,good guy number 3217
3218,2,good guy number 3218
3219,1,good guy number 3219
3220,3,good guy number 3220
3221,2,good guy number 3221
3222,5,good guy number 3222
3223,2,good guy number 3223
3224,3,good guy number 3224
3225,3,good guy number 3225
3226,3,good guy number 3226
3227,5,good guy number 3227
3228,4,good guy number 3228
3229,4,good guy number 3229
3230,1,good guy number 3230
3231,4,good guy number 3231
3232,2,good guy number 3232
3233,3,good guy number 3233
3234,4,good guy number 3234
3235,4,good guy number 3235
3236,1,good guy number 3236
3237,3,good guy number 3237
3238,1,good guy number 3238
3239,3,good guy number 3239
3240,5,good guy number 3240
3241,5,good guy number 3241
3242,4,good guy number 3242
3243,2,good guy number 3243
3244,5,good guy number 3244
3245,1,good guy number 3245
3246,1,good guy number 3246
3247,3,good guy number 3247
3248,3,good guy number 3248
3249,5,good guy number 3249
3250,5,good guy number 3250
3251,1,good guy number 3251
3252,1,good guy number 3252
3253,4,good guy number 3253
3254,1,good guy number 3254
3255,3,good guy number 3255
3256,2,good guy number 3256
3257,3,good guy number 3257
3258,4,good guy number 3258
3259,1,good guy number 3259
3260,1,good guy number 3260
3261,5,good guy number 3261
3262,4,good guy number 3262
3263,4,good guy number 3263
3264,1,good guy number 3264
3265,2,good guy number 3265
3266,4,good guy number 3266
3267,5,good guy number 3267
3268,4,good guy number 3268
3269,4,good guy number 3269
3270,2,good guy number 3270
3271,4,good guy number 3271
3272,1,good guy number 3272
3273,1,good guy number 3273
3274,4,good guy number 3274
3275,1,good guy number 3275
3276,5,good guy number 3276
3277,5,good guy number 3277
3278,5,good guy number 3278
3279,2,good guy number 3279
3280,4,good guy number 3280
3281,5,good guy number 3281
3282,1,good guy number 3282
3283,5,good guy number 3283
3284,2,good guy number 3284
3285,4,good guy number 3285
3286,5,good guy number 3286
3287,4,good guy number 3287
3288,4,good guy number 3288
3289,5,good guy number 3289
3290,1,good guy number 3290
3291,3,good guy number 3291
3292,4,good guy number 3292
3293,1,good guy number 3293
3294,4,good guy number 3294
3295,2,good guy number 3295
3296,3,good guy number 3296
3297,4,good guy number 3297
3298,4,good guy number 3298
3299,1,good guy number 3299
3300,3,good guy number 3300
3301,5,good guy number 3301
3302,5,good guy number 3302
3303,2,good guy number 3303
3304,5,good guy number 3304
3305,2,good guy number 3305
3306,5,good guy number 3306
3307,5,good guy number 3307
3308,2,good guy number 3308
3309,1,good guy number 3309
3310,3,good guy number 3310
3311,2,good guy number 3311
3312,5,good guy number 3312
3313,5,good guy number 3313
3314,4,good guy number 3314
3315,3,good guy number 3315
3316,4,good guy number 3316
3317,4,good guy number 3317
3318,1,good guy number 3318
3319,5,good guy number 3319
3320,2,good guy number 3320
3321,2,good guy number 3321
3322,3,good guy number 3322
3323,2,good guy number 3323
3324,1,good guy number 3324
3325,3,good guy number 3325
3326,1,good guy number 3326
3327,1,good guy number 3327
3328,1,good guy number 3328
3329,5,good guy number 3329
3330,2,good guy number 3330
3331,4,good guy number 3331
3332,4,good guy number 3332
3333,5,good guy number 3333
3334,5,good guy number 3334
3335,2,good guy number 3335
3336,4,good guy number 3336
3337,2,good guy number 3337
3338,5,good guy number 3338
3339,2,good guy number 3339
3340,4,good guy number 3340
3341,1,good guy number 3341
3342,3,good guy number 3342
3343,3,good guy number 3343
3344,5,good guy number 3344
3345,4,good guy number 3345
3346,3,good guy number 3346
3347,5,good guy number 3347
3348,2,good guy number 3348
3349,2,good guy number 3349
3350,4,good guy number 3350
3351,3,good guy number 3351
3352,3,good guy number 3352
3353,1,good guy number 3353
3354,5,good guy number 3354
3355,3,good guy number 3355
3356,4,good guy number 3356
3357,4,good guy number 3357
3358,2,good guy number 3358
3359,1,good guy number 3359
3360,2,good guy number 3360
3361,1,good guy number 3361
3362,1,good guy number 3362
3363,2,good guy number 3363
3364,2,good guy number 3364
3365,3,good guy number 3365
3366,5,good guy number 3366
3367,1,good guy number 3367
3368,3,good guy number 3368
3369,4,good guy number 3369
3370,3,good guy number 3370
3371,5,good guy number 3371
3372,1,good guy number 3372
3373,3,good guy number 3373
3374,5,good guy number 3374
3375,3,good guy number 3375
3376,3,good guy number 3376
3377,2,good guy number 3377
3378,1,good guy number 3378
3379,3,good guy number 3379
3380,1,good guy number 3380
