username,userviewed,like,reviewId
acc381,acc8784,0,
acc381,acc8865,0,
acc381,acc8874,0,
acc381,acc8910,0,
acc381,acc8961,0,
acc381,acc8970,0,
acc381,acc8972,0,
acc381,acc26662,0,
acc381,acc27660,0,
acc381,acc27706,0,
acc381,acc27808,0,
acc381,acc27815,0,
acc381,acc27904,0,
acc381,acc30749,1,4769
acc381,acc30793,0,
acc381,acc30810,0,
acc381,acc30812,0,
acc381,acc31435,0,
acc381,acc31658,1,
acc381,acc31685,0,
acc381,acc31804,0,
acc381,acc33004,0,
acc381,acc33166,0,
acc381,acc33493,0,
acc381,acc33615,0,
acc381,acc33679,0,
acc381,acc33794,0,
acc381,acc34048,0,
acc381,acc34072,0,
acc381,acc34162,0,
acc381,acc34319,0,
acc381,acc34338,0,
acc381,acc34405,0,
acc381,acc36401,0,
acc381,acc36517,0,
acc381,acc36708,0,
acc381,acc37857,0,
acc381,acc40815,0,
acc381,acc41566,0,
acc381,acc41569,0,
acc381,acc41571,0,
acc381,acc41997,0,
acc381,acc43376,0,
acc381,acc44022,0,
acc381,acc44191,0,
acc381,acc44195,0,
acc381,acc44199,0,
acc381,acc44974,0,
acc381,acc45028,0,
acc381,acc45074,0,
acc381,acc45186,0,
acc381,acc45361,0,
acc381,acc45431,0,
acc381,acc45447,0,
acc381,acc45499,0,
acc381,acc45517,0,
acc381,acc45672,0,
acc381,acc45720,0,
acc381,acc45722,0,
acc381,acc45880,0,
acc381,acc45928,0,
acc381,acc45950,0,
acc381,acc46530,0,
acc381,acc46578,1,
acc381,acc46723,0,
acc381,acc46948,0,
acc381,acc46976,0,
acc381,acc47099,1,
acc381,acc47518,0,
acc381,acc47610,0,
acc381,acc47810,0,
acc381,acc48304,0,
acc381,acc48385,0,
acc381,acc48394,0,
acc381,acc48516,1,
acc381,acc48774,1,2523
acc381,acc48780,0,
acc381,acc48982,0,
acc381,acc49272,0,
acc381,acc49274,0,
acc381,acc49286,0,
acc381,acc49530,0,
acc381,acc49649,0,
acc381,acc50601,0,
acc381,acc50872,0,
acc381,acc50912,0,
acc381,acc51084,0,
acc381,acc51662,0,
acc381,acc51698,0,
acc381,acc52287,0,
acc381,acc52722,0,
acc381,acc52975,0,
acc381,acc53121,0,
acc381,acc53125,0,
acc381,acc53326,0,
acc381,acc53460,0,
acc381,acc53464,0,
acc381,acc53894,1,
acc381,acc53953,0,
acc381,acc53972,0,
acc381,acc53993,0,
acc381,acc53996,0,
acc381,acc54001,0,
acc381,acc54190,1,
acc381,acc54259,0,
acc381,acc54272,0,
acc381,acc54286,0,
acc381,acc54780,0,
acc381,acc55259,0,
acc381,acc55267,0,
acc381,acc55768,0,
acc381,acc55820,0,
acc381,acc55995,0,
acc381,acc56152,0,
acc381,acc56171,0,
acc381,acc56174,0,
acc381,acc56367,1,104
acc381,acc56757,0,
acc381,acc56775,0,
acc382,acc1,0,
acc382,acc50,1,679
acc382,acc150,0,
acc382,acc186,0,
acc382,acc208,0,
acc382,acc215,0,
acc382,acc260,1,
acc382,acc296,1,1983
acc382,acc318,1,
acc382,acc339,0,
acc382,acc356,0,
acc382,acc357,0,
acc382,acc374,0,
acc382,acc382,0,
acc382,acc442,0,
acc382,acc454,0,
acc382,acc455,0,
acc382,acc527,1,4851
acc382,acc588,1,
acc382,acc593,1,4852
acc382,acc743,0,
acc382,acc750,1,4124
acc382,acc762,0,
acc382,acc858,1,3853
acc382,acc910,0,
acc382,acc912,1,
acc382,acc1003,0,
acc382,acc1049,0,
acc382,acc1196,1,
acc382,acc1198,1,
acc382,acc1201,0,
acc382,acc1204,1,
acc382,acc1210,0,
acc382,acc1214,1,
acc382,acc1219,1,4188
acc382,acc1230,1,
acc382,acc1265,1,
acc382,acc1307,0,
acc382,acc1388,0,
acc382,acc1431,0,
acc382,acc1517,0,
acc382,acc1544,0,
acc382,acc1569,0,
acc382,acc1587,0,
acc382,acc1606,0,
acc382,acc1653,0,
acc382,acc1681,0,
acc382,acc1702,0,
acc382,acc1721,1,
acc382,acc1722,0,
acc382,acc1907,0,
acc382,acc1917,0,
acc382,acc2019,1,139
acc382,acc2028,0,
acc382,acc2054,0,
acc382,acc2078,0,
acc382,acc2273,0,
acc382,acc2279,0,
acc382,acc2294,0,
acc382,acc2353,0,
acc382,acc2376,0,
acc382,acc2424,0,
acc382,acc2496,0,
acc382,acc2498,0,
acc382,acc2571,1,
acc382,acc2628,0,
acc382,acc2643,0,
acc382,acc2671,0,
acc382,acc2687,0,
acc382,acc2720,0,
acc382,acc2881,0,
acc382,acc2947,0,
acc382,acc2948,1,4408
acc382,acc2959,1,
acc382,acc2990,0,
acc382,acc2991,0,
acc382,acc2993,0,
acc382,acc3257,0,
acc382,acc3564,0,
acc382,acc3638,0,
acc382,acc3703,1,
acc382,acc3826,0,
acc382,acc3991,0,
acc382,acc4018,0,
acc382,acc4085,0,
acc382,acc4133,0,
acc382,acc4161,0,
acc382,acc4226,1,484
acc382,acc4308,1,1993
acc382,acc4310,0,
acc382,acc4444,0,
acc382,acc4447,0,
acc382,acc4580,0,
acc382,acc4632,0,
acc382,acc4638,0,
acc382,acc4700,0,
acc382,acc4701,0,
acc382,acc4719,0,
acc382,acc4890,0,
acc382,acc4896,0,
acc382,acc4993,1,
acc382,acc5040,0,
acc382,acc5094,0,
acc382,acc5218,0,
acc382,acc5323,0,
acc382,acc5378,0,
acc382,acc5481,0,
acc382,acc5501,0,
acc382,acc5574,0,
acc382,acc5620,0,
acc382,acc5816,0,
acc382,acc5952,1,3725
acc382,acc5957,0,
acc382,acc6218,0,
acc382,acc6332,0,
acc382,acc6365,0,
acc382,acc6535,0,
acc382,acc6593,0,
acc382,acc6687,0,
acc382,acc6879,0,
acc382,acc6934,0,
acc382,acc7149,0,
acc382,acc7153,1,4587
acc382,acc7155,0,
acc382,acc7324,0,
acc382,acc7379,0,
acc382,acc7444,0,
acc382,acc7458,0,
acc382,acc7569,0,
acc382,acc7570,0,
acc382,acc7573,0,
acc382,acc8361,0,
acc382,acc8368,0,
acc382,acc8387,0,
acc382,acc8641,0,
acc382,acc8643,0,
acc382,acc8907,0,
acc382,acc8968,0,
acc382,acc8972,0,
acc382,acc26764,0,
acc382,acc26765,0,
acc382,acc31685,0,
acc382,acc32296,0,
acc382,acc33158,0,
acc382,acc33493,0,
acc382,acc33615,0,
acc382,acc33660,0,
acc382,acc33836,0,
acc382,acc34048,0,
acc382,acc34150,0,
acc382,acc34162,0,
acc382,acc34319,0,
acc382,acc34520,0,
acc382,acc35836,0,
acc382,acc36519,0,
acc382,acc37386,0,
acc382,acc37741,0,
acc382,acc39292,0,
acc382,acc40339,0,
acc382,acc40815,0,
acc382,acc41566,0,
acc382,acc42011,0,
acc382,acc44555,1,2956
acc382,acc45208,0,
acc382,acc45447,0,
acc382,acc45720,0,
acc382,acc46865,0,
acc382,acc46970,0,
acc382,acc47124,0,
acc382,acc47610,0,
acc382,acc47952,0,
acc382,acc48598,0,
acc382,acc49647,0,
acc382,acc50003,0,
acc382,acc51939,0,
acc382,acc52279,0,
acc382,acc53464,0,
acc382,acc53466,0,
acc382,acc53974,0,
acc382,acc54001,1,
acc382,acc54732,0,
acc382,acc55247,1,455
acc382,acc55768,0,
acc382,acc56152,0,
acc382,acc56171,0,
acc382,acc56176,0,
acc382,acc56775,0,
acc382,acc56949,0,
acc382,acc58025,0,
acc382,acc58105,0,
acc382,acc58559,1,
acc382,acc59315,0,
acc382,acc59501,0,
acc382,acc59725,0,
acc383,acc150,0,
acc383,acc539,0,
acc383,acc903,0,
acc383,acc1196,0,
acc383,acc1234,0,
acc383,acc1246,1,
acc383,acc1293,1,
acc383,acc1299,0,
acc383,acc1584,0,
acc383,acc1953,0,
acc383,acc1994,0,
acc383,acc2324,1,
acc383,acc2396,1,
acc383,acc2436,1,4847
acc383,acc2445,0,
acc383,acc2447,0,
acc383,acc2496,0,
acc383,acc2501,1,
acc383,acc2506,0,
acc383,acc2539,0,
acc383,acc2541,0,
acc383,acc2546,0,
acc383,acc2558,0,
acc383,acc2686,1,
acc383,acc2690,0,
acc383,acc2712,0,
acc383,acc2762,1,
acc383,acc2881,0,
acc383,acc2906,0,
acc383,acc2961,0,
acc383,acc2977,0,
acc383,acc2996,0,
acc383,acc3006,1,
acc383,acc3115,0,
acc384,acc60,0,
acc384,acc223,0,
acc384,acc296,1,
acc384,acc344,0,
acc384,acc358,0,
acc384,acc435,0,
acc384,acc457,0,
acc384,acc480,0,
acc384,acc587,0,
acc384,acc924,0,
acc384,acc968,0,
acc384,acc1036,0,
acc384,acc1042,0,
acc384,acc1090,0,
acc384,acc1204,1,
acc384,acc1206,0,
acc384,acc1222,0,
acc384,acc1258,0,
acc384,acc1388,0,
acc384,acc1959,0,
acc384,acc2122,0,
acc384,acc2245,0,
acc384,acc2259,0,
acc384,acc2262,0,
acc384,acc2268,0,
acc384,acc2347,0,
acc384,acc2355,0,
acc384,acc2369,0,
acc384,acc2409,0,
acc384,acc2410,0,
acc384,acc2411,0,
acc384,acc2502,0,
acc384,acc2605,0,
acc384,acc2669,0,
acc384,acc2683,0,
acc384,acc2699,0,
acc384,acc2701,0,
acc384,acc2706,0,
acc384,acc2712,0,
acc384,acc2724,0,
acc384,acc2734,0,
acc384,acc2763,0,
acc384,acc2856,0,
acc384,acc2908,0,
acc384,acc2959,0,
acc384,acc2987,0,
acc384,acc3072,0,
acc384,acc3098,0,
acc384,acc3203,0,
acc384,acc3219,0,
acc384,acc3471,1,
acc384,acc3527,0,
acc384,acc3543,1,
acc384,acc3752,0,
acc384,acc3991,0,
acc384,acc3994,0,
acc384,acc3996,1,
acc384,acc4011,1,
acc384,acc4034,0,
acc384,acc4276,0,
acc384,acc4280,0,
acc384,acc4291,0,
acc384,acc4321,0,
acc384,acc4322,0,
acc384,acc4323,0,
acc384,acc4326,0,
acc384,acc4333,0,
acc384,acc4355,0,
acc384,acc4361,0,
acc384,acc4396,0,
acc385,acc1,0,
acc385,acc6,0,
acc385,acc10,0,
acc385,acc14,0,
acc385,acc16,0,
acc385,acc21,1,3319
acc385,acc25,0,
acc385,acc32,0,
acc385,acc45,0,
acc385,acc50,0,
acc385,acc62,0,
acc385,acc68,0,
acc385,acc85,0,
acc385,acc94,0,
acc385,acc95,0,
acc385,acc112,0,
acc385,acc150,1,
acc385,acc153,0,
acc385,acc172,0,
acc385,acc194,0,
acc385,acc196,0,
acc385,acc198,0,
acc385,acc206,0,
acc385,acc215,0,
acc385,acc224,0,
acc385,acc233,0,
acc385,acc235,0,
acc385,acc246,1,3475
acc385,acc247,0,
acc385,acc249,0,
acc385,acc260,0,
acc385,acc265,0,
acc385,acc266,0,
acc385,acc272,0,
acc385,acc277,0,
acc385,acc282,0,
acc385,acc288,0,
acc385,acc296,0,
acc385,acc305,0,
acc385,acc314,0,
acc385,acc318,1,
acc385,acc337,1,
acc385,acc339,0,
acc385,acc344,0,
acc385,acc349,0,
acc385,acc356,0,
acc385,acc358,0,
acc385,acc364,0,
acc385,acc367,0,
acc385,acc368,0,
acc385,acc370,0,
acc385,acc372,0,
acc385,acc373,0,
acc385,acc376,0,
acc385,acc380,0,
acc385,acc383,0,
acc385,acc410,0,
acc385,acc412,0,
acc385,acc417,1,
acc385,acc421,0,
acc385,acc422,0,
acc385,acc427,0,
acc385,acc434,0,
acc385,acc444,0,
acc385,acc457,0,
acc385,acc466,0,
acc385,acc471,0,
acc385,acc480,0,
acc385,acc485,0,
acc385,acc497,0,
acc385,acc500,0,
acc385,acc501,0,
acc385,acc519,0,
acc385,acc531,0,
acc385,acc533,0,
acc385,acc534,0,
acc385,acc535,0,
acc385,acc537,0,
acc385,acc539,0,
acc385,acc540,0,
acc385,acc541,1,
acc385,acc551,0,
acc385,acc552,0,
acc385,acc553,0,
acc385,acc574,0,
acc385,acc580,0,
acc385,acc587,0,
acc385,acc588,0,
acc385,acc589,1,4132
acc385,acc590,0,
acc385,acc592,0,
acc385,acc593,0,
acc385,acc594,0,
acc385,acc595,0,
acc385,acc596,0,
acc385,acc608,1,4886
acc385,acc610,0,
acc385,acc671,0,
acc385,acc673,0,
acc385,acc707,0,
acc385,acc728,1,
acc385,acc736,0,
acc385,acc741,0,
acc385,acc750,1,
acc385,acc780,0,
acc385,acc781,0,
acc385,acc786,0,
acc385,acc858,1,
acc385,acc903,0,
acc385,acc924,0,
acc385,acc999,0,
acc385,acc1007,0,
acc385,acc1009,0,
acc385,acc1011,0,
acc385,acc1012,0,
acc385,acc1013,0,
acc385,acc1014,0,
acc385,acc1017,0,
acc385,acc1019,0,
acc385,acc1022,0,
acc385,acc1023,0,
acc385,acc1028,0,
acc385,acc1029,0,
acc385,acc1031,0,
acc385,acc1032,0,
acc385,acc1035,0,
acc385,acc1036,0,
acc385,acc1073,0,
acc385,acc1079,0,
acc385,acc1080,0,
acc385,acc1081,0,
acc385,acc1092,0,
acc385,acc1093,0,
acc385,acc1097,0,
acc385,acc1101,0,
acc385,acc1127,0,
acc385,acc1132,0,
acc385,acc1136,0,
acc385,acc1179,0,
acc385,acc1183,0,
acc385,acc1190,0,
acc385,acc1196,1,
acc385,acc1197,0,
acc385,acc1198,1,
acc385,acc1199,1,
acc385,acc1200,0,
acc385,acc1201,0,
acc385,acc1204,1,4172
acc385,acc1206,1,4496
acc385,acc1208,0,
acc385,acc1210,0,
acc385,acc1211,1,1321
acc385,acc1213,1,3266
acc385,acc1219,0,
acc385,acc1220,0,
acc385,acc1221,0,
acc385,acc1222,0,
acc385,acc1225,0,
acc385,acc1228,0,
acc385,acc1233,0,
acc385,acc1234,0,
acc385,acc1238,0,
acc385,acc1240,0,
acc385,acc1246,0,
acc385,acc1254,0,
acc385,acc1258,0,
acc385,acc1265,1,4094
acc385,acc1270,0,
acc385,acc1272,1,
acc385,acc1278,0,
acc385,acc1281,0,
acc385,acc1282,0,
acc385,acc1283,0,
acc385,acc1285,0,
acc385,acc1287,0,
acc385,acc1288,1,
acc385,acc1291,1,1736
acc385,acc1293,0,
acc385,acc1295,0,
acc385,acc1297,0,
acc385,acc1298,0,
acc385,acc1301,0,
acc385,acc1303,1,
acc385,acc1304,0,
acc385,acc1305,0,
acc385,acc1306,0,
acc385,acc1307,0,
acc385,acc1356,0,
acc385,acc1370,0,
acc385,acc1371,0,
acc385,acc1377,0,
acc385,acc1380,0,
acc385,acc1385,0,
acc385,acc1387,0,
acc385,acc1394,0,
acc385,acc1396,0,
acc385,acc1408,0,
acc385,acc1517,0,
acc385,acc1527,0,
acc385,acc1544,0,
acc385,acc5060,0,
acc386,acc6,0,
acc386,acc10,0,
acc386,acc16,0,
acc386,acc20,0,
acc386,acc21,0,
acc386,acc22,0,
acc386,acc25,0,
acc386,acc32,0,
acc386,acc34,0,
acc386,acc39,0,
acc386,acc44,0,
acc386,acc45,0,
acc386,acc47,0,
acc386,acc50,0,
acc386,acc110,0,
acc386,acc112,0,
acc386,acc153,0,
acc386,acc160,0,
acc386,acc161,0,
acc386,acc163,0,
acc386,acc165,0,
acc386,acc172,0,
acc386,acc173,0,
acc386,acc185,0,
acc386,acc196,0,
acc386,acc198,0,
acc386,acc204,0,
acc386,acc208,0,
acc386,acc223,0,
acc386,acc288,0,
acc386,acc292,0,
acc386,acc293,0,
acc386,acc296,1,
acc386,acc300,0,
acc386,acc303,0,
acc386,acc305,0,
acc386,acc316,0,
acc386,acc318,0,
acc386,acc319,0,
acc386,acc329,0,
acc386,acc333,0,
acc386,acc349,0,
acc386,acc367,0,
acc386,acc377,0,
acc386,acc380,0,
acc386,acc383,0,
acc386,acc410,0,
acc386,acc434,0,
acc386,acc442,0,
acc386,acc457,0,
acc386,acc474,0,
acc386,acc477,0,
acc386,acc480,0,
acc386,acc485,0,
acc386,acc494,0,
acc386,acc532,0,
acc386,acc585,0,
acc386,acc586,0,
acc386,acc589,0,
acc386,acc590,0,
acc386,acc592,0,
acc386,acc593,0,
acc386,acc608,0,
acc386,acc610,0,
acc386,acc648,0,
acc386,acc733,0,
acc386,acc780,0,
acc386,acc786,0,
acc387,acc10,0,
acc387,acc11,0,
acc387,acc29,0,
acc387,acc31,0,
acc387,acc32,0,
acc387,acc39,0,
acc387,acc44,0,
acc387,acc45,0,
acc387,acc47,0,
acc387,acc50,0,
acc387,acc63,0,
acc387,acc70,0,
acc387,acc71,0,
acc387,acc97,0,
acc387,acc104,0,
acc387,acc110,0,
acc387,acc111,0,
acc387,acc122,0,
acc387,acc125,0,
acc387,acc141,0,
acc387,acc147,0,
acc387,acc153,0,
acc387,acc154,0,
acc387,acc162,0,
acc387,acc163,0,
acc387,acc170,0,
acc387,acc175,0,
acc387,acc177,0,
acc387,acc193,0,
acc387,acc223,0,
acc387,acc231,0,
acc387,acc235,0,
acc387,acc260,0,
acc387,acc288,0,
acc387,acc293,0,
acc387,acc296,1,
acc387,acc300,0,
acc387,acc316,0,
acc387,acc317,0,
acc387,acc318,0,
acc387,acc319,0,
acc387,acc327,0,
acc387,acc332,0,
acc387,acc344,0,
acc387,acc348,0,
acc387,acc353,0,
acc387,acc356,0,
acc387,acc363,0,
acc387,acc364,0,
acc387,acc367,0,
acc387,acc380,0,
acc387,acc390,0,
acc387,acc407,0,
acc387,acc413,0,
acc387,acc432,0,
acc387,acc440,0,
acc387,acc441,0,
acc387,acc466,0,
acc387,acc471,0,
acc387,acc480,0,
acc387,acc481,0,
acc387,acc492,0,
acc387,acc500,0,
acc387,acc509,0,
acc387,acc520,0,
acc387,acc533,0,
acc387,acc541,0,
acc387,acc543,0,
acc387,acc546,0,
acc387,acc551,0,
acc387,acc575,0,
acc387,acc586,0,
acc387,acc588,0,
acc387,acc589,0,
acc387,acc590,0,
acc387,acc592,0,
acc387,acc593,0,
acc387,acc595,0,
acc387,acc597,0,
acc387,acc608,0,
acc387,acc611,0,
acc387,acc648,0,
acc387,acc663,0,
acc387,acc674,0,
acc387,acc697,0,
acc387,acc737,0,
acc387,acc741,0,
acc387,acc742,0,
acc387,acc743,0,
acc387,acc745,0,
acc387,acc750,1,
acc387,acc762,0,
acc387,acc778,0,
acc387,acc780,0,
acc387,acc781,0,
acc387,acc785,0,
acc387,acc836,0,
acc387,acc841,0,
acc387,acc858,0,
acc387,acc866,0,
acc387,acc899,0,
acc387,acc902,0,
acc387,acc903,1,3361
acc387,acc904,0,
acc387,acc906,0,
acc387,acc908,0,
acc387,acc910,0,
acc387,acc911,0,
acc387,acc912,1,
acc387,acc913,0,
acc387,acc915,0,
acc387,acc919,0,
acc387,acc920,0,
acc387,acc922,0,
acc387,acc923,0,
acc387,acc924,1,
acc387,acc928,0,
acc387,acc930,0,
acc387,acc931,0,
acc387,acc933,0,
acc387,acc940,0,
acc387,acc948,0,
acc387,acc951,0,
acc387,acc952,0,
acc387,acc953,0,
acc387,acc954,0,
acc387,acc965,0,
acc387,acc968,0,
acc387,acc969,0,
acc387,acc999,0,
acc387,acc1019,0,
acc387,acc1021,0,
acc387,acc1025,0,
acc387,acc1027,0,
acc387,acc1028,0,
acc387,acc1032,0,
acc387,acc1035,0,
acc387,acc1036,0,
acc387,acc1059,0,
acc387,acc1073,0,
acc387,acc1077,0,
acc387,acc1078,0,
acc387,acc1079,0,
acc387,acc1080,0,
acc387,acc1088,0,
acc387,acc1089,0,
acc387,acc1090,0,
acc387,acc1091,0,
acc387,acc1092,0,
acc387,acc1094,0,
acc387,acc1097,0,
acc387,acc1101,0,
acc387,acc1103,0,
acc387,acc1104,0,
acc387,acc1125,0,
acc387,acc1127,0,
acc387,acc1136,0,
acc387,acc1148,0,
acc387,acc1161,0,
acc387,acc1172,0,
acc387,acc1175,0,
acc387,acc1186,0,
acc387,acc1193,0,
acc387,acc1196,0,
acc387,acc1197,0,
acc387,acc1198,0,
acc387,acc1199,0,
acc387,acc1200,0,
acc387,acc1201,0,
acc387,acc1204,0,
acc387,acc1206,1,904
acc387,acc1207,0,
acc387,acc1208,1,
acc387,acc1209,0,
acc387,acc1210,0,
acc387,acc1212,1,
acc387,acc1213,0,
acc387,acc1214,0,
acc387,acc1215,0,
acc387,acc1219,0,
acc387,acc1220,0,
acc387,acc1221,0,
acc387,acc1222,0,
acc387,acc1223,0,
acc387,acc1226,0,
acc387,acc1227,0,
acc387,acc1228,0,
acc387,acc1230,1,
acc387,acc1231,0,
acc387,acc1232,0,
acc387,acc1234,0,
acc387,acc1235,0,
acc387,acc1237,1,
acc387,acc1240,0,
acc387,acc1241,0,
acc387,acc1242,0,
acc387,acc1243,0,
acc387,acc1244,0,
acc387,acc1245,0,
acc387,acc1247,0,
acc387,acc1248,0,
acc387,acc1249,0,
acc387,acc1250,0,
acc387,acc1251,0,
acc387,acc1252,1,2884
acc387,acc1254,0,
acc387,acc1255,0,
acc387,acc1256,0,
acc387,acc1258,0,
acc387,acc1260,0,
acc387,acc1261,0,
acc387,acc1262,0,
acc387,acc1263,1,3063
acc387,acc1265,0,
acc387,acc1266,0,
acc387,acc1267,0,
acc387,acc1270,0,
acc387,acc1271,0,
acc387,acc1273,0,
acc387,acc1274,0,
acc387,acc1275,0,
acc387,acc1276,0,
acc387,acc1278,0,
acc387,acc1282,0,
acc387,acc1284,0,
acc387,acc1285,0,
acc387,acc1287,0,
acc387,acc1288,0,
acc387,acc1289,0,
acc387,acc1291,0,
acc387,acc1299,0,
acc387,acc1302,0,
acc387,acc1303,0,
acc387,acc1304,0,
acc387,acc1307,0,
acc387,acc1327,0,
acc387,acc1329,0,
acc387,acc1333,0,
acc387,acc1339,0,
acc387,acc1342,0,
acc387,acc1343,0,
acc387,acc1344,0,
acc387,acc1345,0,
acc387,acc1347,0,
acc387,acc1348,0,
acc387,acc1350,0,
acc387,acc1370,0,
acc387,acc1377,0,
acc387,acc1380,0,
acc387,acc1387,0,
acc387,acc1388,0,
acc387,acc1391,0,
acc387,acc1393,0,
acc387,acc1394,0,
acc387,acc1405,0,
acc387,acc1447,0,
acc387,acc1449,0,
acc387,acc1464,0,
acc387,acc1483,0,
acc387,acc1490,0,
acc387,acc1498,0,
acc387,acc1517,0,
acc387,acc1527,0,
acc387,acc1529,0,
acc387,acc1552,0,
acc387,acc1562,0,
acc387,acc1572,0,
acc387,acc1597,0,
acc387,acc1610,0,
acc387,acc1617,0,
acc387,acc1653,0,
acc387,acc1658,0,
acc387,acc1662,0,
acc387,acc1663,0,
acc387,acc1673,0,
acc387,acc1678,0,
acc387,acc1682,0,
acc387,acc1690,0,
acc387,acc1704,0,
acc387,acc1707,0,
acc387,acc1722,0,
acc387,acc1729,0,
acc387,acc1732,0,
acc387,acc1735,0,
acc387,acc1748,0,
acc387,acc1753,0,
acc387,acc1770,0,
acc387,acc1772,0,
acc387,acc1783,0,
acc387,acc1799,0,
acc387,acc1884,0,
acc387,acc1907,0,
acc387,acc1916,0,
acc387,acc1921,0,
acc387,acc1923,0,
acc387,acc1929,0,
acc387,acc1945,0,
acc387,acc1947,0,
acc387,acc1952,0,
acc387,acc1953,0,
acc387,acc1954,0,
acc387,acc1956,0,
acc387,acc1960,0,
acc387,acc1963,0,
acc387,acc1965,0,
acc387,acc1967,0,
acc387,acc1968,0,
acc387,acc1974,0,
acc387,acc1977,0,
acc387,acc1982,0,
acc387,acc1991,0,
acc387,acc1997,0,
acc387,acc2003,0,
acc387,acc2005,0,
acc387,acc2006,0,
acc387,acc2009,0,
acc387,acc2010,0,
acc387,acc2011,0,
acc387,acc2012,0,
acc387,acc2019,0,
acc387,acc2021,0,
acc387,acc2022,0,
acc387,acc2046,0,
acc387,acc2065,0,
acc387,acc2067,0,
acc387,acc2071,0,
acc387,acc2074,0,
acc387,acc2076,0,
acc387,acc2081,0,
acc387,acc2082,0,
acc387,acc2084,0,
acc387,acc2088,0,
acc387,acc2109,0,
acc387,acc2115,0,
acc387,acc2118,0,
acc387,acc2123,0,
acc387,acc2124,0,
acc387,acc2134,0,
acc387,acc2136,0,
acc387,acc2139,0,
acc387,acc2140,0,
acc387,acc2141,0,
acc387,acc2142,0,
acc387,acc2143,0,
acc387,acc2159,0,
acc387,acc2160,0,
acc387,acc2161,0,
acc387,acc2174,0,
acc387,acc2183,0,
acc387,acc2186,0,
acc387,acc2193,0,
acc387,acc2206,0,
acc387,acc2208,0,
acc387,acc2232,0,
acc387,acc2245,0,
acc387,acc2247,0,
acc387,acc2253,0,
acc387,acc2259,0,
acc387,acc2278,0,
acc387,acc2288,0,
acc387,acc2290,0,
acc387,acc2291,0,
acc387,acc2300,0,
acc387,acc2302,0,
acc387,acc2303,0,
acc387,acc2311,0,
acc387,acc2313,0,
acc387,acc2315,0,
acc387,acc2321,0,
acc387,acc2324,0,
acc387,acc2329,0,
acc387,acc2337,0,
acc387,acc2356,0,
acc387,acc2360,0,
acc387,acc2361,0,
acc387,acc2376,0,
acc387,acc2378,0,
acc387,acc2395,0,
acc387,acc2396,0,
acc387,acc2402,0,
acc387,acc2403,0,
acc387,acc2404,0,
acc387,acc2413,0,
acc387,acc2420,0,
acc387,acc2455,0,
acc387,acc2459,0,
acc387,acc2467,0,
acc387,acc2470,0,
acc387,acc2488,0,
acc387,acc2502,0,
acc387,acc2505,0,
acc387,acc2517,0,
acc387,acc2529,0,
acc387,acc2530,0,
acc387,acc2542,0,
acc387,acc2548,0,
acc387,acc2550,0,
acc387,acc2571,0,
acc387,acc2579,0,
acc387,acc2599,0,
acc387,acc2600,0,
acc387,acc2616,0,
acc387,acc2617,0,
acc387,acc2632,0,
acc387,acc2640,0,
acc387,acc2642,0,
acc387,acc2644,0,
acc387,acc2657,0,
acc387,acc2664,0,
acc387,acc2683,0,
acc387,acc2692,0,
acc387,acc2699,0,
acc387,acc2700,0,
acc387,acc2712,0,
acc387,acc2716,0,
acc387,acc2717,0,
acc387,acc2726,0,
acc387,acc2728,0,
acc387,acc2729,0,
acc387,acc2731,0,
acc387,acc2746,0,
acc387,acc2750,0,
acc387,acc2759,0,
acc387,acc2762,0,
acc387,acc2784,0,
acc387,acc2789,0,
acc387,acc2791,0,
acc387,acc2795,0,
acc387,acc2797,0,
acc387,acc2798,0,
acc387,acc2799,0,
acc387,acc2803,0,
acc387,acc2804,0,
acc387,acc2810,0,
acc387,acc2826,0,
acc387,acc2858,0,
acc387,acc2871,0,
acc387,acc2890,0,
acc387,acc2901,0,
acc387,acc2905,0,
acc387,acc2916,0,
acc387,acc2918,0,
acc387,acc2921,0,
acc387,acc2946,0,
acc387,acc2947,0,
acc387,acc2948,0,
acc387,acc2949,0,
acc387,acc2951,0,
acc387,acc2959,0,
acc387,acc2968,0,
acc387,acc2970,0,
acc387,acc2973,0,
acc387,acc2985,0,
acc387,acc2987,0,
acc387,acc2989,0,
acc387,acc2990,0,
acc387,acc2991,0,
acc387,acc2993,0,
acc387,acc2997,0,
acc387,acc3000,0,
acc387,acc3018,0,
acc387,acc3030,0,
acc387,acc3033,0,
acc387,acc3034,0,
acc387,acc3038,0,
acc387,acc3052,0,
acc387,acc3071,0,
acc387,acc3075,0,
acc387,acc3081,0,
acc387,acc3082,0,
acc387,acc3088,0,
acc387,acc3089,0,
acc387,acc3091,0,
acc387,acc3098,0,
acc387,acc3101,0,
acc387,acc3108,0,
acc387,acc3134,0,
acc387,acc3168,0,
acc387,acc3176,0,
acc387,acc3204,0,
acc387,acc3221,0,
acc387,acc3238,0,
acc387,acc3243,0,
acc387,acc3244,0,
acc387,acc3248,0,
acc387,acc3253,0,
acc387,acc3254,0,
acc387,acc3258,0,
acc387,acc3262,0,
acc387,acc3263,0,
acc387,acc3264,0,
acc387,acc3267,0,
acc387,acc3271,0,
acc387,acc3275,0,
acc387,acc3298,0,
acc387,acc3300,0,
acc387,acc3328,0,
acc387,acc3334,0,
acc387,acc3350,0,
acc387,acc3355,0,
acc387,acc3386,0,
acc387,acc3396,0,
acc387,acc3397,0,
